stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_code,stop_desc,stop_url,stop_timezone,wheelchair_boarding,platform_code
S0904000001,鹿沼駅,36.5704927926514,139.762027761645,0,1,,,,,,,
S090400000100200,鹿沼駅,36.5699112618757,139.762270823791,Z000800,0,S0904000001,,,,,,２
S090400000100300,鹿沼駅,36.5710569629599,139.761715261619,Z000800,0,S0904000001,,,,,,３
S090400000100400,鹿沼駅,36.5707531820729,139.762062468994,Z000800,0,S0904000001,,,,,,４
S090400000100500,鹿沼駅,36.5708486731315,139.762930448068,Z000800,0,S0904000001,,,,,,５
S0904000002,府所,36.5685050682839,139.756889391021,0,1,,,,,,,
S090400000200000,府所,36.5685050682839,139.756889391021,Z000810,0,S0904000002,,,,,,
S0904000003,朝日町,36.5674894809575,139.75282727514,0,1,,,,,,,
S090400000300000,朝日町,36.5674894809575,139.75282727514,Z000820,0,S0904000003,,,,,,
S0904000004,上田町,36.5671943323992,139.750466373691,0,1,,,,,,,
S090400000400000,上田町,36.5671943323992,139.750466373691,Z000830,0,S0904000004,,,,,,
S0904000005,天神町,36.5671422164338,139.748279057745,0,1,,,,,,,
S090400000500000,天神町,36.5671422164338,139.748279057745,Z000840,0,S0904000005,,,,,,
S0904000006,久保町,36.566187435615,139.747029205509,0,1,,,,,,,
S090400000600000,久保町,36.566187435615,139.747029205509,Z000850,0,S0904000006,,,,,,
S0904000009,上都賀病院,36.5609363212095,139.750466661828,0,1,,,,,,,
S090400000900000,上都賀病院,36.5609363212095,139.750466661828,Z007260,0,S0904000009,,,,,,
S0904000010,万町,36.5586188977449,139.752584648196,0,1,,,,,,,
S090400001000000,万町,36.5586188977449,139.752584648196,Z007270,0,S0904000010,,,,,,
S0904000011,鹿沼高校,36.5573776746762,139.750501545017,0,1,,,,,,,
S090400001100000,鹿沼高校,36.5573776746762,139.750501545017,Z007280,0,S0904000011,,,,,,
S0904000012,鳥居跡町,36.5572300579498,139.746890740577,0,1,,,,,,,
S090400001200000,鳥居跡町,36.5572300579498,139.746890740577,Z000890,0,S0904000012,,,,,,
S0904000013,鹿沼商工入口,36.5544178581403,139.746856150721,0,1,,,,,,,
S090400001300000,鹿沼商工入口,36.5544178581403,139.746856150721,Z000900,0,S0904000013,,,,,,
S0904000014,鹿沼営業所,36.5530811919178,139.746647896231,0,1,,,,,,,
S090400001400000,鹿沼営業所,36.5530811919178,139.746647896231,Z000910,0,S0904000014,,,,,,
S0904000015,おもちゃのまち駅,36.4663991919049,139.828902000972,0,1,,,,,,,
S090400001500000,おもちゃのまち駅,36.4663991919049,139.828902000972,Z000000,0,S0904000015,,,,,,
S0904000016,助谷入口,36.4667984244353,139.827166015649,0,1,,,,,,,
S090400001600000,助谷入口,36.4667984244353,139.827166015649,Z000010,0,S0904000016,,,,,,
S0904000017,獨協医大入口,36.4705827485517,139.827547754134,0,1,,,,,,,
S090400001700000,獨協医大入口,36.4705827485517,139.827547754134,Z000020,0,S0904000017,,,,,,
S0904000018,獨協医大病院前,36.4713812360489,139.825360399024,0,1,,,,,,,
S090400001800000,獨協医大病院前,36.4713812360489,139.825360399024,Z000030,0,S0904000018,,,,,,
S0904000019,宇都宮グリーンタウン,36.6409125646996,139.874063825661,0,1,,,,,,,
S090400001900000,宇都宮グリーンタウン,36.6409125646996,139.874063825661,Z005600,0,S0904000019,,,,,,
S0904000020,グリーンタウン西,36.6373278707954,139.873612639306,0,1,,,,,,,
S090400002000000,グリーンタウン西,36.6373278707954,139.873612639306,Z005610,0,S0904000020,,,,,,
S0904000021,グリーンタウン中央,36.6358697443675,139.876529130903,0,1,,,,,,,
S090400002100000,グリーンタウン中央,36.6358697443675,139.876529130903,Z005620,0,S0904000021,,,,,,
S0904000022,グリーンタウン東,36.6376838537552,139.880382893983,0,1,,,,,,,
S090400002200000,グリーンタウン東,36.6376838537552,139.880382893983,Z005630,0,S0904000022,,,,,,
S0904000023,宇都宮グリーンタウン入口,36.6395239523005,139.881389670086,0,1,,,,,,,
S090400002300000,宇都宮グリーンタウン入口,36.6395239523005,139.881389670086,Z005640,0,S0904000023,,,,,,
S0904000024,立伏,36.6420757626885,139.881389552593,0,1,,,,,,,
S090400002400000,立伏,36.6420757626885,139.881389552593,Z005650,0,S0904000024,,,,,,
S0904000025,太陽ヶ丘団地入口,36.6420933735943,139.895798077389,0,1,,,,,,,
S090400002500000,太陽ヶ丘団地入口,36.6420933735943,139.895798077389,Z005660,0,S0904000025,,,,,,
S0904000026,自由ヶ丘団地入口,36.6409738090201,139.901943451907,0,1,,,,,,,
S090400002600000,自由ヶ丘団地入口,36.6409738090201,139.901943451907,Z005670,0,S0904000026,,,,,,
S0904000027,田原小学校,36.6401666552364,139.90489463287,0,1,,,,,,,
S090400002700000,田原小学校,36.6401666552364,139.90489463287,Z005680,0,S0904000027,,,,,,
S0904000028,田原中学校前,36.6375974722534,139.904130925709,0,1,,,,,,,
S090400002800000,田原中学校前,36.6375974722534,139.904130925709,Z005690,0,S0904000028,,,,,,
S0904000029,下田原交差点,36.6340040793175,139.902568720912,0,1,,,,,,,
S090400002900000,下田原交差点,36.6340040793175,139.902568720912,Z005700,0,S0904000029,,,,,,
S0904000030,下田原,36.6288831077766,139.90305502744,0,1,,,,,,,
S090400003000000,下田原,36.6288831077766,139.90305502744,Z005710,0,S0904000030,,,,,,
S0904000031,山田橋,36.6223039582647,139.903506681768,0,1,,,,,,,
S090400003100000,山田橋,36.6223039582647,139.903506681768,Z005720,0,S0904000031,,,,,,
S0904000032,塚原,36.616358397887,139.902604252711,0,1,,,,,,,
S090400003200000,塚原,36.616358397887,139.902604252711,Z005730,0,S0904000032,,,,,,
S0904000033,北山霊園前,36.6110724630995,139.900208861712,0,1,,,,,,,
S090400003300000,北山霊園前,36.6110724630995,139.900208861712,Z005740,0,S0904000033,,,,,,
S0904000034,岩本,36.6064288304249,139.898368950561,0,1,,,,,,,
S090400003400000,岩本,36.6064288304249,139.898368950561,Z005750,0,S0904000034,,,,,,
S0904000035,関沢,36.6027833742793,139.897640012294,0,1,,,,,,,
S090400003500000,関沢,36.6027833742793,139.897640012294,Z005760,0,S0904000035,,,,,,
S0904000036,豊郷中学校前,36.6005093204502,139.898126187741,0,1,,,,,,,
S090400003600000,豊郷中学校前,36.6005093204502,139.898126187741,Z005770,0,S0904000036,,,,,,
S0904000037,豊郷中央小前,36.5965687424274,139.896563998931,0,1,,,,,,,
S090400003700100,豊郷中央小前,36.5968030778077,139.89573072401,Z002680,0,S0904000037,,,,,,１
S090400003700200,豊郷中央小前,36.5974887920033,139.897084746651,Z002680,0,S0904000037,,,,,,２
S090400003700300,豊郷中央小前,36.5966989574522,139.897744450454,Z002680,0,S0904000037,,,,,,３
S090400003700400,豊郷中央小前,36.5955705774198,139.896112693484,Z002680,0,S0904000037,,,,,,４
S090400003700500,豊郷中央小前,36.5980095659951,139.89687640664,Z002680,0,S0904000037,,,,,,５
S090400003700600,豊郷中央小前,36.5975495845641,139.899098465503,Z002680,0,S0904000037,,,,,,６
S0904000038,北高西,36.5926194896286,139.89527956523,0,1,,,,,,,
S090400003800000,北高西,36.5926194896286,139.89527956523,Z002670,0,S0904000038,,,,,,
S0904000039,岩曽西,36.5870210900822,139.892988346635,0,1,,,,,,,
S090400003900000,岩曽西,36.5870210900822,139.892988346635,Z004240,0,S0904000039,,,,,,
S0904000040,富士見が丘入口,36.5822212222994,139.891044284661,0,1,,,,,,,
S090400004000000,富士見が丘入口,36.5822212222994,139.891044284661,Z002950,0,S0904000040,,,,,,
S0904000041,山本,36.5803377359268,139.890627739317,0,1,,,,,,,
S090400004100000,山本,36.5803377359268,139.890627739317,Z002940,0,S0904000041,,,,,,
S0904000042,上大曽,36.5771175845444,139.89007237816,0,1,,,,,,,
S090400004200000,上大曽,36.5771175845444,139.89007237816,Z002930,0,S0904000042,,,,,,
S0904000043,大曽十文字,36.5745223754142,139.890037778313,0,1,,,,,,,
S090400004300000,大曽十文字,36.5745223754142,139.890037778313,Z004230,0,S0904000043,,,,,,
S0904000044,宇商高校前,36.5706772999714,139.890003236013,0,1,,,,,,,
S090400004400000,宇商高校前,36.5706772999714,139.890003236013,Z004220,0,S0904000044,,,,,,
S0904000045,大曽一丁目,36.5678303792277,139.889829770399,0,1,,,,,,,
S090400004500000,大曽一丁目,36.5678303792277,139.889829770399,Z004210,0,S0904000045,,,,,,
S0904000046,東校西,36.5665544734273,139.889795109807,0,1,,,,,,,
S090400004600000,東校西,36.5665544734273,139.889795109807,Z004200,0,S0904000046,,,,,,
S0904000047,塙田十文字,36.5644019198252,139.889448015528,0,1,,,,,,,
S090400004700000,塙田十文字,36.5644019198252,139.889448015528,Z004190,0,S0904000047,,,,,,
S0904000048,宮島町十文字,36.5608519371529,139.88858019551,0,1,,,,,,,
S090400004800000,宮島町十文字,36.5608519371529,139.88858019551,Z000230,0,S0904000048,,,,,,
S090400004800100,宮島町十文字,36.5610949588305,139.888128832916,Z000230,0,S0904000048,,,,,,１
S090400004800200,宮島町十文字,36.5618501021605,139.889031500956,Z000230,0,S0904000048,,,,,,２
S090400004800300,宮島町十文字,36.5606609908127,139.888892678351,Z000230,0,S0904000048,,,,,,３
S090400004800400,宮島町十文字,36.5615549875601,139.888614882478,Z000230,0,S0904000048,,,,,,４
S090400004800101,宮島町十文字,36.5610949588305,139.888128832916,Z000231,0,S0904000048,,,,,,１
S090400004800201,宮島町十文字,36.5618501021605,139.889031500956,Z000231,0,S0904000048,,,,,,２
S090400004800301,宮島町十文字,36.5606609908127,139.888892678351,Z000231,0,S0904000048,,,,,,３
S090400004800401,宮島町十文字,36.5615549875601,139.888614882478,Z000231,0,S0904000048,,,,,,４
S0904000049,大工町,36.5603919557217,139.890802254373,0,1,,,,,,,
S090400004900000,大工町,36.5603919557217,139.890802254373,Z000220,0,S0904000049,,,,,,
S090400004900001,大工町,36.5603919557217,139.890802254373,Z000221,0,S0904000049,,,,,,
S0904000050,上河原,36.5599059402602,139.893302069145,0,1,,,,,,,
S090400005000000,上河原,36.5599059402602,139.893302069145,Z000210,0,S0904000050,,,,,,
S090400005000001,上河原,36.5599059402602,139.893302069145,Z000211,0,S0904000050,,,,,,
S0904000051,宮の橋,36.5597323762171,139.89493388606,0,1,,,,,,,
S090400005100000,宮の橋,36.5597323762171,139.89493388606,Z000200,0,S0904000051,,,,,,
S090400005100001,宮の橋,36.5597323762171,139.89493388606,Z000201,0,S0904000051,,,,,,
S0904000052,宇都宮駅西口,36.5591769285893,139.89771145874,0,1,,,,,,,
S090400005200000,宇都宮駅西口,36.5591769285893,139.89771145874,Z000190,0,S0904000052,,,,,,
S090400005200100,宇都宮駅西口,36.5587255897957,139.897815637537,Z000190,0,S0904000052,,,,,,１・２
S090400005200200,宇都宮駅西口,36.5594720413706,139.898023919201,Z000190,0,S0904000052,,,,,,５
S090400005200300,宇都宮駅西口,36.5587603040596,139.897572600567,Z000190,0,S0904000052,,,,,,６
S090400005200400,宇都宮駅西口,36.5589078583278,139.897607313113,Z000190,0,S0904000052,,,,,,７
S090400005200500,宇都宮駅西口,36.5590554125962,139.897642025657,Z000190,0,S0904000052,,,,,,８
S090400005200600,宇都宮駅西口,36.5592724038818,139.897676735005,Z000190,0,S0904000052,,,,,,９
S090400005200700,宇都宮駅西口,36.5594720365195,139.89774616449,Z000190,0,S0904000052,,,,,,１０
S090400005200800,宇都宮駅西口,36.5588470979058,139.897433719215,Z000190,0,S0904000052,,,,,,１１
S090400005200900,宇都宮駅西口,36.5589512534318,139.89743371442,Z000190,0,S0904000052,,,,,,１２
S090400005201000,宇都宮駅西口,36.5590814484458,139.897468427765,Z000190,0,S0904000052,,,,,,１３
S090400005201100,宇都宮駅西口,36.5593071217841,139.897642014068,Z000190,0,S0904000052,,,,,,１４
S090400005201200,宇都宮駅西口,36.5595067544218,139.897711443553,Z000190,0,S0904000052,,,,,,１５
S090400005201400,宇都宮駅西口,36.5585606714219,139.897503171081,Z000190,0,S0904000052,,,,,,３８
S090400005200001,宇都宮駅西口,36.5591769285893,139.89771145874,Z000191,0,S0904000052,,,,,,
S090400005201201,宇都宮駅西口,36.5595067544218,139.897711443553,Z000191,0,S0904000052,,,,,,１５
S0904000053,馬場町,36.5611469977847,139.885906792836,0,1,,,,,,,
S090400005300000,馬場町,36.5611469977847,139.885906792836,Z000240,0,S0904000053,,,,,,
S090400005300100,馬場町,36.5611035947978,139.885629040124,Z000240,0,S0904000053,,,,,,１
S090400005300200,馬場町,36.5611383096681,139.885420722493,Z000240,0,S0904000053,,,,,,２
S090400005300300,馬場町,36.5611730245384,139.885212404861,Z000240,0,S0904000053,,,,,,３
S090400005300400,馬場町,36.5610515303753,139.886392867975,Z000240,0,S0904000053,,,,,,４
S090400005300500,馬場町,36.5613466243586,139.885629028934,Z000240,0,S0904000053,,,,,,５
S090400005300600,馬場町,36.5614073750784,139.885247113409,Z000240,0,S0904000053,,,,,,６
S090400005300501,馬場町,36.5613466243586,139.885629028934,Z000241,0,S0904000053,,,,,,５
S0904000054,県庁前（栃木）,36.5615375312835,139.883059789071,0,1,,,,,,,
S090400005400000,県庁前（栃木）,36.5615375312835,139.883059789071,Z000250,0,S0904000054,,,,,,
S090400005400100,県庁前（栃木）,36.5617284739854,139.882538990198,Z000250,0,S0904000054,,,,,,１
S090400005400200,県庁前（栃木）,36.5621711483116,139.88330279527,Z000250,0,S0904000054,,,,,,２
S090400005400300,県庁前（栃木）,36.5613986693765,139.883754182242,Z000250,0,S0904000054,,,,,,３
S090400005400400,県庁前（栃木）,36.5614854407862,139.882330685355,Z000250,0,S0904000054,,,,,,４
S090400005400500,県庁前（栃木）,36.5633255362997,139.883163864763,Z000250,0,S0904000054,,,,,,５
S090400005400001,県庁前（栃木）,36.5615375312835,139.883059789071,Z000251,0,S0904000054,,,,,,
S090400005400201,県庁前（栃木）,36.5621711483116,139.88330279527,Z000251,0,S0904000054,,,,,,２
S0904000055,東武駅前,36.5616676844566,139.88069886804,0,1,,,,,,,
S090400005500000,東武駅前,36.5616676844566,139.88069886804,Z000260,0,S0904000055,,,,,,
S090400005500100,東武駅前,36.5615288110282,139.880733593773,Z000260,0,S0904000055,,,,,,１
S090400005500200,東武駅前,36.561789199237,139.880698862445,Z000260,0,S0904000055,,,,,,２
S0904000056,伝馬町,36.5618412145419,139.877122768152,0,1,,,,,,,
S090400005600000,伝馬町,36.5618412145419,139.877122768152,Z000520,0,S0904000056,,,,,,
S0904000057,裁判所前（宇都宮市）,36.5620234479036,139.874900722078,0,1,,,,,,,
S090400005700000,裁判所前（宇都宮市）,36.5620234479036,139.874900722078,Z000530,0,S0904000057,,,,,,
S0904000058,新川,36.562700409099,139.872053705126,0,1,,,,,,,
S090400005800000,新川,36.562700409099,139.872053705126,Z000540,0,S0904000058,,,,,,
S0904000059,桜小学校入口,36.5642540120322,139.869171928472,0,1,,,,,,,
S090400005900000,桜小学校入口,36.5642540120322,139.869171928472,Z000550,0,S0904000059,,,,,,
S0904000060,桜通十文字,36.565200065319,139.867678953344,0,1,,,,,,,
S090400006000100,桜通十文字,36.5657034909715,139.868095562231,Z000560,0,S0904000060,,,,,,１
S090400006000200,桜通十文字,36.5660159332941,139.866706774292,Z000560,0,S0904000060,,,,,,２
S090400006000300,桜通十文字,36.5639154707956,139.867123503069,Z000560,0,S0904000060,,,,,,３
S090400006000400,桜通十文字,36.5661374680853,139.867852506877,Z000560,0,S0904000060,,,,,,４
S090400006000500,桜通十文字,36.5662155513784,139.865942939647,Z000560,0,S0904000060,,,,,,５
S090400006000600,桜通十文字,36.5643321007828,139.867574835291,Z000560,0,S0904000060,,,,,,６
S0904000061,関東自動車整備前,36.567482748445,139.864311072377,0,1,,,,,,,
S090400006100000,関東自動車整備前,36.567482748445,139.864311072377,Z001410,0,S0904000061,,,,,,
S0904000062,作新学院前,36.5696005235059,139.861220953715,0,1,,,,,,,
S090400006200000,作新学院前,36.5696005235059,139.861220953715,Z001420,0,S0904000062,,,,,,
S0904000063,陽西中西,36.5721609504567,139.857610024589,0,1,,,,,,,
S090400006300000,陽西中西,36.5721609504567,139.857610024589,Z001430,0,S0904000063,,,,,,
S0904000064,東中丸,36.5739662680352,139.855040710394,0,1,,,,,,,
S090400006400000,東中丸,36.5739662680352,139.855040710394,Z001440,0,S0904000064,,,,,,
S0904000065,中丸,36.5766308499057,139.851395057134,0,1,,,,,,,
S090400006500000,中丸,36.5766308499057,139.851395057134,Z001450,0,S0904000065,,,,,,
S0904000066,西中丸,36.5777331152579,139.848686897955,0,1,,,,,,,
S090400006600000,西中丸,36.5777331152579,139.848686897955,Z001460,0,S0904000066,,,,,,
S0904000067,駒生町,36.5782191325387,139.846291241199,0,1,,,,,,,
S090400006700000,駒生町,36.5782191325387,139.846291241199,Z001470,0,S0904000067,,,,,,
S0904000068,中丸公園前,36.5790870327976,139.842715109341,0,1,,,,,,,
S090400006800000,中丸公園前,36.5790870327976,139.842715109341,Z001480,0,S0904000068,,,,,,
S0904000069,狭又局前,36.5814825632046,139.840041609955,0,1,,,,,,,
S090400006900000,狭又局前,36.5814825632046,139.840041609955,Z001490,0,S0904000069,,,,,,
S0904000070,とちぎ健康の森,36.5834702669549,139.84399952306,0,1,,,,,,,
S090400007000000,とちぎ健康の森,36.5834702669549,139.84399952306,Z005780,0,S0904000070,,,,,,
S0904000071,リハビリテーションセンター,36.5852148786864,139.84438135546,0,1,,,,,,,
S090400007100000,リハビリテーションセンター,36.5852148786864,139.84438135546,Z005790,0,S0904000071,,,,,,
S0904000072,駒生営業所,36.5846246197725,139.841846870904,0,1,,,,,,,
S090400007200000,駒生営業所,36.5846246197725,139.841846870904,Z001500,0,S0904000072,,,,,,
S0904000073,新谷十文字,36.6344988641518,139.905207367881,0,1,,,,,,,
S090400007300000,新谷十文字,36.6344988641518,139.905207367881,Z005800,0,S0904000073,,,,,,
S0904000074,上宝井,36.6339000759951,139.911283279743,0,1,,,,,,,
S090400007400000,上宝井,36.6339000759951,139.911283279743,Z005810,0,S0904000074,,,,,,
S0904000075,下宝井,36.6242918014844,139.915450042794,0,1,,,,,,,
S090400007500000,下宝井,36.6242918014844,139.915450042794,Z005820,0,S0904000075,,,,,,
S0904000076,芝原十文字,36.6183375924054,139.916318300413,0,1,,,,,,,
S090400007600000,芝原十文字,36.6183375924054,139.916318300413,Z005830,0,S0904000076,,,,,,
S0904000077,大塚公民館前,36.6140238146699,139.916144902338,0,1,,,,,,,
S090400007700000,大塚公民館前,36.6140238146699,139.916144902338,Z005840,0,S0904000077,,,,,,
S0904000078,下大塚,36.6091458696578,139.916457600982,0,1,,,,,,,
S090400007800000,下大塚,36.6091458696578,139.916457600982,Z005850,0,S0904000078,,,,,,
S0904000079,古川橋,36.6050403799316,139.914964858443,0,1,,,,,,,
S090400007900000,古川橋,36.6050403799316,139.914964858443,Z005860,0,S0904000079,,,,,,
S0904000080,川俣農業倉庫,36.6018288311651,139.910000140861,0,1,,,,,,,
S090400008000000,川俣農業倉庫,36.6018288311651,139.910000140861,Z005870,0,S0904000080,,,,,,
S0904000081,西川俣,36.6020544614498,139.907708654111,0,1,,,,,,,
S090400008100000,西川俣,36.6020544614498,139.907708654111,Z005880,0,S0904000081,,,,,,
S0904000082,文星女子高入口,36.5673439459641,139.868407960749,0,1,,,,,,,
S090400008200000,文星女子高入口,36.5673439459641,139.868407960749,Z001980,0,S0904000082,,,,,,
S0904000083,桜四丁目,36.5695746240938,139.869206402834,0,1,,,,,,,
S090400008300000,桜四丁目,36.5695746240938,139.869206402834,Z001990,0,S0904000083,,,,,,
S0904000084,戸祭一丁目,36.5716230282338,139.869900695296,0,1,,,,,,,
S090400008400000,戸祭一丁目,36.5716230282338,139.869900695296,Z002000,0,S0904000084,,,,,,
S0904000085,仁良塚街道入口,36.5734284009938,139.870490840931,0,1,,,,,,,
S090400008500000,仁良塚街道入口,36.5734284009938,139.870490840931,Z002010,0,S0904000085,,,,,,
S0904000086,仏所護念会入口,36.5768047814205,139.870803159522,0,1,,,,,,,
S090400008600000,仏所護念会入口,36.5768047814205,139.870803159522,Z002020,0,S0904000086,,,,,,
S0904000087,体育館前,36.5779851991943,139.870143437735,0,1,,,,,,,
S090400008700000,体育館前,36.5779851991943,139.870143437735,Z002030,0,S0904000087,,,,,,
S0904000088,栃木医療センター前,36.5801203680736,139.869032320584,0,1,,,,,,,
S090400008800000,栃木医療センター前,36.5801203680736,139.869032320584,Z002040,0,S0904000088,,,,,,
S0904000089,中戸祭,36.5820906282815,139.868164246396,0,1,,,,,,,
S090400008900100,中戸祭,36.5815698585344,139.868615621779,Z002050,0,S0904000089,,,,,,１
S090400008900200,中戸祭,36.5816826870173,139.868233703857,Z002050,0,S0904000089,,,,,,２
S090400008900300,中戸祭,36.5823770505207,139.867851759159,Z002050,0,S0904000089,,,,,,３
S0904000090,長岡街道入口,36.5853020581959,139.866323973575,0,1,,,,,,,
S090400009000000,長岡街道入口,36.5853020581959,139.866323973575,Z002060,0,S0904000090,,,,,,
S0904000091,上戸祭小入口,36.5902841132549,139.863407319727,0,1,,,,,,,
S090400009100000,上戸祭小入口,36.5902841132549,139.863407319727,Z002070,0,S0904000091,,,,,,
S0904000092,細谷新道口,36.5929834536557,139.862053141228,0,1,,,,,,,
S090400009200000,細谷新道口,36.5929834536557,139.862053141228,Z002080,0,S0904000092,,,,,,
S0904000093,上戸祭四丁目,36.5963598043693,139.860664212218,0,1,,,,,,,
S090400009300000,上戸祭四丁目,36.5963598043693,139.860664212218,Z002090,0,S0904000093,,,,,,
S0904000094,文星大学前,36.598963674935,139.859657231503,0,1,,,,,,,
S090400009400000,文星大学前,36.598963674935,139.859657231503,Z002100,0,S0904000094,,,,,,
S0904000095,とちぎ男女共同参画センター,36.6011422468014,139.858823867063,0,1,,,,,,,
S090400009500000,とちぎ男女共同参画センター,36.6011422468014,139.858823867063,Z002110,0,S0904000095,,,,,,
S0904000096,弁天橋,36.607278706221,139.856705704856,0,1,,,,,,,
S090400009600000,弁天橋,36.607278706221,139.856705704856,Z002120,0,S0904000096,,,,,,
S0904000097,野沢寺前,36.6116358572303,139.855455608042,0,1,,,,,,,
S090400009700000,野沢寺前,36.6116358572303,139.855455608042,Z002130,0,S0904000097,,,,,,
S0904000098,大杉屋,36.619221818632,139.853580414467,0,1,,,,,,,
S090400009800000,大杉屋,36.619221818632,139.853580414467,Z002140,0,S0904000098,,,,,,
S0904000099,下金井,36.6288388103661,139.851566250021,0,1,,,,,,,
S090400009900000,下金井,36.6288388103661,139.851566250021,Z002150,0,S0904000099,,,,,,
S0904000100,上金井,36.6341680790121,139.85028138911,0,1,,,,,,,
S090400010000000,上金井,36.6341680790121,139.85028138911,Z002160,0,S0904000100,,,,,,
S0904000101,下徳次郎,36.638724857808,139.848822967072,0,1,,,,,,,
S090400010100000,下徳次郎,36.638724857808,139.848822967072,Z002170,0,S0904000101,,,,,,
S0904000102,山王団地入口,36.6413026919178,139.847954864911,0,1,,,,,,,
S090400010200000,山王団地入口,36.6413026919178,139.847954864911,Z002180,0,S0904000102,,,,,,
S0904000103,富屋小学校前,36.644800559231,139.846670088323,0,1,,,,,,,
S090400010300000,富屋小学校前,36.644800559231,139.846670088323,Z002190,0,S0904000103,,,,,,
S0904000104,中徳次郎,36.6504422708061,139.844031158812,0,1,,,,,,,
S090400010400000,中徳次郎,36.6504422708061,139.844031158812,Z002200,0,S0904000104,,,,,,
S0904000105,晃陽中前,36.6549556272107,139.841183965221,0,1,,,,,,,
S090400010500000,晃陽中前,36.6549556272107,139.841183965221,Z002210,0,S0904000105,,,,,,
S0904000106,六本杉,36.6589048236153,139.839239500415,0,1,,,,,,,
S090400010600000,六本杉,36.6589048236153,139.839239500415,Z002220,0,S0904000106,,,,,,
S0904000107,大網入口,36.6614826383207,139.837260379413,0,1,,,,,,,
S090400010700000,大網入口,36.6614826383207,139.837260379413,Z002230,0,S0904000107,,,,,,
S0904000108,上徳次郎,36.6646853722354,139.834482684845,0,1,,,,,,,
S090400010800000,上徳次郎,36.6646853722354,139.834482684845,Z002240,0,S0904000108,,,,,,
S0904000109,一里塚,36.6673846295608,139.828371956931,0,1,,,,,,,
S090400010900000,一里塚,36.6673846295608,139.828371956931,Z002250,0,S0904000109,,,,,,
S0904000110,榊里,36.6685041025702,139.816983962258,0,1,,,,,,,
S090400011000000,榊里,36.6685041025702,139.816983962258,Z002260,0,S0904000110,,,,,,
S0904000111,石那田,36.6713422339304,139.81087322795,0,1,,,,,,,
S090400011100000,石那田,36.6713422339304,139.81087322795,Z002270,0,S0904000111,,,,,,
S090400011100100,石那田,36.6718369757111,139.811046801866,Z002270,0,S0904000111,,,,,,１
S090400011100200,石那田,36.6718630006456,139.810248255874,Z002270,0,S0904000111,,,,,,２
S090400011100300,石那田,36.6718630206564,139.811393994055,Z002270,0,S0904000111,,,,,,３
S090400011100400,石那田,36.671828276073,139.809901064085,Z002270,0,S0904000111,,,,,,４
S090400011100500,石那田,36.671619983819,139.810977373179,Z002270,0,S0904000111,,,,,,５
S0904000112,石那田中央,36.6736248982583,139.806429047482,0,1,,,,,,,
S090400011200000,石那田中央,36.6736248982583,139.806429047482,Z002280,0,S0904000112,,,,,,
S0904000113,海老王子,36.6752045376475,139.803408392275,0,1,,,,,,,
S090400011300000,海老王子,36.6752045376475,139.803408392275,Z002290,0,S0904000113,,,,,,
S0904000114,原石那田,36.6779472113005,139.798339242527,0,1,,,,,,,
S090400011400000,原石那田,36.6779472113005,139.798339242527,Z002300,0,S0904000114,,,,,,
S0904000115,松本,36.6807766709166,139.792679860024,0,1,,,,,,,
S090400011500000,松本,36.6807766709166,139.792679860024,Z002310,0,S0904000115,,,,,,
S0904000116,上小池,36.6835540764188,139.788374534131,0,1,,,,,,,
S090400011600000,上小池,36.6835540764188,139.788374534131,Z002320,0,S0904000116,,,,,,
S0904000117,山口,36.6855328561672,139.778340554105,0,1,,,,,,,
S090400011700000,山口,36.6855328561672,139.778340554105,Z002330,0,S0904000117,,,,,,
S0904000118,青少年スポーツセンター口,36.6888222838738,139.769695287286,0,1,,,,,,,
S090400011800000,青少年スポーツセンター口,36.6888222838738,139.769695287286,Z002340,0,S0904000118,,,,,,
S0904000119,大沢並木入口,36.6902196116771,139.76441788345,0,1,,,,,,,
S090400011900000,大沢並木入口,36.6902196116771,139.76441788345,Z002350,0,S0904000119,,,,,,
S0904000120,下大沢,36.6937694670078,139.757994642324,0,1,,,,,,,
S090400012000000,下大沢,36.6937694670078,139.757994642324,Z002360,0,S0904000120,,,,,,
S0904000121,神崎前,36.6950453540101,139.756953003413,0,1,,,,,,,
S090400012100000,神崎前,36.6950453540101,139.756953003413,Z002370,0,S0904000121,,,,,,
S0904000122,大沢小学校入口,36.6960174595189,139.75622385254,0,1,,,,,,,
S090400012200000,大沢小学校入口,36.6960174595189,139.75622385254,Z002380,0,S0904000122,,,,,,
S0904000123,御殿工場入口,36.7000707890133,139.752994767403,0,1,,,,,,,
S090400012300000,御殿工場入口,36.7000707890133,139.752994767403,Z002390,0,S0904000123,,,,,,
S0904000124,下水無,36.7066151199624,139.746814423774,0,1,,,,,,,
S090400012400000,下水無,36.7066151199624,139.746814423774,Z002400,0,S0904000124,,,,,,
S0904000125,上水無,36.7086287540506,139.744557574038,0,1,,,,,,,
S090400012500000,上水無,36.7086287540506,139.744557574038,Z002410,0,S0904000125,,,,,,
S0904000126,シドミ原,36.7129249463487,139.731780659546,0,1,,,,,,,
S090400012600000,シドミ原,36.7129249463487,139.731780659546,Z002420,0,S0904000126,,,,,,
S0904000127,下森友,36.7144871603871,139.72497559721,0,1,,,,,,,
S090400012700000,下森友,36.7144871603871,139.72497559721,Z002430,0,S0904000127,,,,,,
